CustomerID,Age,Gender,Category,ItemPurchased,Amount,Season,PaymentMethod,ItemRating,DiscountApplied(%),PreviousPurchases,CustomerSegment
4126,33,Female,Womens Clothing,Skirt,133.31,Summer,Card,2.9,4,2,0
4127,22,Female,Accessories,Wallet,77.07,Spring,Card,4.7,18,4,0
4128,45,Female,Groceries,Cooking Oil,60.2,Winter,Card,3.3,10,5,0
4129,39,Female,Footwear,Formal Shoes,113.87,Spring,Card,4.3,8,4,0
4130,43,Male,Mens Clothing,T-Shirt,143.99,Winter,Card,4.0,23,9,1
4131,50,Male,Mens Clothing,Shirt,131.03,Autumn,Card,3.3,24,7,1
4132,54,Female,Womens Clothing,Dress,197.73,Summer,Card,5.0,10,5,1
4133,46,Female,Footwear,Sandals,40.76,Autumn,Cash on Delivery,4.7,2,1,1
4134,65,Female,Beauty,Makeup Set,74.68,Spring,Card,4.1,18,9,1
4135,27,Female,Beauty,Makeup Set,117.55,Autumn,Card,3.2,11,3,0
4136,44,Female,Home,Curtains,211.32,Autumn,Card,4.5,16,8,1
4137,29,Male,Mens Clothing,T-Shirt,32.81,Spring,Cash on Delivery,3.8,9,2,0
4138,41,Male,Footwear,Formal Shoes,104.2,Winter,Card,4.1,11,3,0
4139,25,Male,Electronics,Smart Watch,991.14,Winter,Card,2.1,4,2,0
4140,34,Female,Home,Kitchen Set,138.43,Winter,Card,4.1,12,1,0
4141,61,Male,Sports,Dumbbells,176.45,Autumn,Card,3.9,6,3,1
4142,56,Male,Mens Clothing,T-Shirt,156.69,Summer,Card,3.7,11,3,1
4143,34,Male,Electronics,Headphones,1532.93,Winter,Card,3.8,24,7,2
4144,24,Female,Beauty,Perfume,37.85,Spring,Cash on Delivery,3.7,18,4,0
4145,49,Male,Mens Clothing,Jeans,132.37,Summer,Card,2.9,13,4,1
4146,40,Male,Sports,Football,42.76,Autumn,Cash on Delivery,2.7,8,4,0
4147,39,Female,Beauty,Makeup Set,28.3,Spring,Card,3.9,28,9,0
4148,27,Male,Electronics,Laptop,2662.63,Spring,Card,3.4,15,5,2
4149,63,Male,Electronics,Headphones,783.46,Spring,Card,2.9,16,8,1
4150,40,Female,Accessories,Sunglasses,28.71,Winter,Cash on Delivery,2.5,16,8,0
4151,29,Male,Sports,Dumbbells,103.0,Summer,Card,2.9,23,9,0
4152,48,Male,Mens Clothing,Jacket,121.26,Summer,Card,1.9,12,6,0
4153,30,Male,Groceries,Beverages,5.89,Summer,Cash on Delivery,3.2,17,6,0
4154,35,Male,Footwear,Sandals,240.97,Summer,Card,2.8,22,6,0
4155,62,Female,Beauty,Makeup Set,140.77,Summer,Card,2.7,6,3,1
4156,21,Male,Electronics,Headphones,1584.57,Winter,Card,3.6,15,5,2
4157,56,Female,Womens Clothing,Top,123.71,Autumn,Card,3.2,11,3,1
4158,20,Female,Accessories,Wallet,127.91,Spring,Card,2.9,17,6,0
4159,22,Female,Groceries,Snacks,23.75,Spring,Card,3.7,18,4,0
4160,47,Male,Footwear,Sandals,71.63,Autumn,Cash on Delivery,3.2,15,5,1
4161,44,Female,Accessories,Wallet,132.42,Autumn,Card,3.7,15,5,0
4162,50,Female,Beauty,Skincare Kit,128.51,Spring,Card,3.8,16,8,1
4163,39,Male,Mens Clothing,Jacket,143.5,Winter,Card,4.9,19,7,0
4164,64,Female,Footwear,Sneakers,162.31,Summer,Card,3.7,14,7,1
4165,67,Female,Footwear,Sandals,210.1,Autumn,Card,3.9,4,2,1
4166,48,Male,Electronics,Mobile Phone,1794.93,Spring,Card,4.6,16,8,2
4167,26,Male,Mens Clothing,T-Shirt,52.64,Autumn,Cash on Delivery,4.5,9,2,0
4168,46,Male,Sports,Dumbbells,119.62,Autumn,Card,4.5,15,5,1
4169,26,Female,Footwear,Sandals,230.19,Winter,Card,3.9,22,6,0
4170,50,Female,Home,Curtains,58.78,Winter,Cash on Delivery,4.8,16,3,1
4171,36,Male,Electronics,Headphones,2331.58,Winter,Card,3.0,8,4,2
4172,36,Male,Sports,Dumbbells,149.44,Autumn,Card,3.6,20,5,0
4173,64,Male,Electronics,Headphones,2758.3,Spring,Card,3.4,17,6,2
4174,69,Female,Beauty,Makeup Set,87.77,Autumn,Cash on Delivery,3.9,9,2,1
4175,41,Male,Mens Clothing,Shirt,199.07,Winter,Card,3.1,6,3,0
4176,39,Male,Mens Clothing,Shirt,145.5,Autumn,Card,3.8,4,2,0
4177,62,Female,Beauty,Makeup Set,145.39,Summer,Card,3.8,13,4,1
4178,47,Male,Electronics,Mobile Phone,1665.59,Summer,Card,3.9,17,6,2
4179,46,Female,Footwear,Sandals,89.47,Spring,Cash on Delivery,4.3,17,6,1
4180,56,Male,Mens Clothing,Shirt,153.46,Spring,Card,3.2,11,3,1
4181,32,Female,Accessories,Sunglasses,156.18,Winter,Card,2.6,12,6,0
4182,50,Male,Sports,Dumbbells,83.36,Summer,Card,3.4,10,5,1
4183,58,Male,Mens Clothing,T-Shirt,171.56,Summer,Card,3.9,8,4,1
4184,26,Female,Womens Clothing,Top,31.99,Winter,Cash on Delivery,3.4,23,9,0
4185,58,Female,Womens Clothing,Top,199.24,Winter,Card,3.3,15,5,1
4186,24,Female,Womens Clothing,Top,80.74,Spring,Card,3.4,24,7,0
4187,65,Female,Footwear,Sandals,231.77,Autumn,Card,3.5,22,6,1
4188,46,Male,Mens Clothing,T-Shirt,79.07,Autumn,Card,4.3,14,2,1
4189,57,Female,Groceries,Rice Pack,13.76,Winter,Card,4.4,7,1,1
4190,27,Female,Beauty,Perfume,113.95,Spring,Card,3.7,11,3,0
4191,41,Female,Footwear,Formal Shoes,216.85,Spring,Card,3.3,21,8,0
4192,40,Female,Beauty,Perfume,58.55,Spring,Cash on Delivery,4.8,6,3,0
4193,43,Male,Sports,Yoga Mat,188.28,Winter,Card,4.4,19,7,1
4194,37,Female,Womens Clothing,Skirt,116.17,Autumn,Card,4.4,22,6,0
4195,34,Female,Home,Curtains,142.76,Summer,Card,4.6,19,7,0
4196,43,Male,Footwear,Sneakers,158.75,Winter,Card,4.5,16,8,1
4197,49,Female,Groceries,Cooking Oil,43.81,Spring,Cash on Delivery,4.0,12,6,1
4198,57,Male,Sports,Football,66.09,Spring,Cash on Delivery,3.6,11,3,1
4199,60,Male,Electronics,Laptop,2585.88,Winter,Card,3.1,15,5,2
4200,45,Male,Electronics,Laptop,2462.83,Spring,Card,4.5,12,6,2
4201,38,Male,Sports,Yoga Mat,92.59,Spring,Card,4.6,19,7,0
4202,52,Female,Womens Clothing,Jeans,132.67,Autumn,Card,5.0,13,4,1
4203,49,Female,Groceries,Cooking Oil,44.3,Winter,Card,4.3,17,6,1
4204,26,Female,Beauty,Perfume,76.87,Spring,Card,3.0,10,5,0
4205,58,Male,Mens Clothing,Jacket,53.51,Spring,Card,4.4,12,6,1
4206,52,Male,Sports,Dumbbells,103.02,Autumn,Card,3.6,14,7,1
4207,64,Male,Footwear,Sneakers,184.26,Winter,Card,4.6,12,1,1
4208,55,Female,Footwear,Sneakers,171.05,Autumn,Card,3.8,12,6,1
4209,67,Female,Accessories,Wallet,37.77,Winter,Cash on Delivery,4.5,20,5,1
4210,41,Male,Home,Lamp,170.89,Autumn,Card,4.7,24,7,0
4211,23,Male,Footwear,Formal Shoes,249.42,Spring,Card,2.7,23,9,0
4212,66,Female,Footwear,Sandals,167.08,Spring,Card,4.2,24,7,1
4213,26,Female,Groceries,Cooking Oil,59.78,Autumn,Card,4.3,15,5,0
4214,44,Female,Womens Clothing,Top,32.0,Autumn,Card,5.0,14,7,1
4215,36,Male,Sports,Yoga Mat,46.99,Spring,Cash on Delivery,3.7,8,4,0
4216,31,Male,Footwear,Sneakers,82.9,Winter,Card,4.2,16,3,0
4217,69,Male,Footwear,Sneakers,245.86,Winter,Card,4.0,15,5,1
4218,48,Female,Accessories,Handbag,94.05,Spring,Cash on Delivery,4.3,10,5,1
4219,31,Female,Groceries,Rice Pack,9.39,Autumn,Card,4.2,14,2,0
4220,33,Female,Footwear,Formal Shoes,115.37,Winter,Card,2.8,6,3,0
4221,42,Male,Home,Lamp,288.26,Spring,Card,4.1,10,5,0
4222,61,Male,Electronics,Mobile Phone,2235.09,Winter,Card,4.4,14,7,2
4223,62,Male,Sports,Football,173.92,Summer,Card,4.2,8,4,1
4224,29,Female,Beauty,Perfume,20.49,Spring,Cash on Delivery,3.7,14,7,0
4225,23,Female,Beauty,Skincare Kit,46.62,Winter,Cash on Delivery,5.0,22,6,0
4226,49,Male,Electronics,Mobile Phone,2552.0,Autumn,Card,4.5,18,4,2
4227,67,Male,Sports,Yoga Mat,123.27,Summer,Card,4.1,12,6,1
4228,65,Male,Footwear,Formal Shoes,92.07,Summer,Cash on Delivery,4.2,18,4,1
4229,30,Female,Accessories,Wallet,37.86,Spring,Cash on Delivery,4.9,16,3,0
4230,52,Male,Electronics,Smart Watch,1075.98,Autumn,Card,4.0,4,2,1
4231,70,Male,Footwear,Formal Shoes,71.55,Summer,Cash on Delivery,4.5,10,5,1
4232,27,Male,Electronics,Headphones,2020.46,Autumn,Card,5.0,23,9,2
4233,41,Female,Accessories,Handbag,55.11,Spring,Card,3.2,15,5,0
4234,22,Female,Beauty,Makeup Set,120.3,Spring,Card,3.3,11,3,0
4235,50,Female,Accessories,Wallet,69.93,Autumn,Cash on Delivery,3.9,13,4,1
4236,27,Female,Womens Clothing,Top,185.32,Summer,Card,4.5,19,7,0
4237,28,Female,Accessories,Handbag,123.5,Spring,Card,3.0,14,2,0
4238,52,Male,Footwear,Formal Shoes,56.61,Summer,Cash on Delivery,2.9,15,5,1
4239,32,Female,Womens Clothing,Top,60.63,Winter,Cash on Delivery,3.6,12,6,0
4240,68,Female,Accessories,Wallet,80.92,Spring,Card,4.0,16,3,1
4241,52,Female,Accessories,Handbag,152.85,Autumn,Card,4.5,15,5,1
4242,29,Male,Electronics,Mobile Phone,2125.29,Winter,Card,3.2,15,5,2
4243,58,Male,Mens Clothing,Jacket,123.77,Autumn,Card,3.0,17,6,1
4244,54,Female,Footwear,Sandals,90.38,Spring,Card,2.2,11,3,1
4245,32,Male,Sports,Football,76.58,Summer,Card,3.0,18,4,0
4246,68,Female,Footwear,Sneakers,167.65,Summer,Card,4.4,15,5,1
4247,29,Male,Sports,Yoga Mat,140.17,Spring,Card,3.1,14,2,0
4248,63,Female,Accessories,Wallet,159.29,Winter,Card,5.0,13,4,1
4249,51,Female,Womens Clothing,Top,182.14,Autumn,Card,3.3,18,4,1
4250,43,Female,Footwear,Formal Shoes,207.33,Autumn,Card,3.9,10,5,0
4251,20,Female,Beauty,Makeup Set,142.55,Autumn,Card,3.7,14,2,0
4252,24,Male,Sports,Dumbbells,28.41,Spring,Card,3.7,18,4,0
4253,22,Female,Home,Kitchen Set,53.87,Summer,Card,3.7,9,2,0
4254,40,Male,Electronics,Laptop,2648.55,Autumn,Card,5.0,16,8,2
4255,56,Male,Electronics,Headphones,2273.53,Summer,Card,3.9,25,10,2
4256,68,Female,Sports,Football,118.12,Winter,Card,3.3,22,6,1
4257,39,Female,Footwear,Sandals,226.03,Winter,Card,3.8,20,5,0
4258,45,Female,Womens Clothing,Top,78.87,Spring,Cash on Delivery,3.7,18,4,0
4259,63,Male,Sports,Football,119.9,Autumn,Card,4.6,30,10,1
4260,46,Female,Accessories,Handbag,64.95,Autumn,Cash on Delivery,3.6,12,1,0
4261,34,Male,Footwear,Sandals,103.26,Winter,Card,5.0,15,5,0
4262,69,Male,Electronics,Headphones,1019.98,Spring,Card,4.5,18,4,1
4263,48,Female,Accessories,Sunglasses,177.11,Autumn,Card,4.7,6,3,1
4264,68,Female,Womens Clothing,Top,102.76,Spring,Card,3.5,17,6,1
4265,58,Male,Mens Clothing,T-Shirt,115.46,Spring,Card,5.0,14,7,1
4266,23,Male,Mens Clothing,Jacket,180.94,Summer,Card,3.9,14,7,0
4267,62,Female,Accessories,Wallet,155.55,Autumn,Card,3.9,22,6,1
4268,41,Female,Groceries,Beverages,8.82,Winter,Cash on Delivery,3.6,6,3,0
4269,38,Female,Womens Clothing,Skirt,87.41,Spring,Card,3.8,2,1,0
4270,48,Male,Sports,Football,134.24,Autumn,Card,2.7,14,7,1
4271,48,Female,Beauty,Perfume,101.02,Summer,Card,4.0,22,6,1
4272,27,Female,Sports,Dumbbells,83.72,Spring,Card,3.0,22,6,0
4273,64,Male,Mens Clothing,Jacket,71.42,Spring,Cash on Delivery,2.8,10,5,1
4274,62,Female,Womens Clothing,Skirt,89.76,Autumn,Card,4.6,28,9,1
4275,46,Male,Electronics,Mobile Phone,683.7,Spring,Card,3.8,26,8,1
4276,58,Male,Sports,Dumbbells,151.74,Autumn,Card,4.4,16,8,1
4277,58,Male,Footwear,Sneakers,72.22,Winter,Card,2.6,16,8,1
4278,25,Male,Groceries,Snacks,53.37,Autumn,Cash on Delivery,3.5,26,8,0
4279,49,Male,Sports,Yoga Mat,33.07,Winter,Card,2.9,22,6,1
4280,33,Female,Accessories,Sunglasses,61.92,Spring,Cash on Delivery,4.2,28,9,0
4281,43,Male,Sports,Dumbbells,88.84,Autumn,Card,3.5,16,8,0
4282,46,Female,Footwear,Sneakers,213.67,Summer,Card,3.8,13,4,1
4283,32,Male,Electronics,Smart Watch,744.74,Winter,Card,2.9,4,2,0
4284,64,Female,Womens Clothing,Jeans,199.4,Spring,Card,3.2,11,3,1
4285,67,Female,Womens Clothing,Dress,122.67,Autumn,Card,3.6,24,7,1
4286,56,Female,Womens Clothing,Jeans,81.62,Spring,Card,4.1,22,6,1
4287,51,Female,Groceries,Snacks,50.86,Summer,Cash on Delivery,3.4,20,5,1
4288,42,Female,Footwear,Formal Shoes,50.03,Spring,Cash on Delivery,4.1,12,6,0
4289,46,Male,Footwear,Formal Shoes,140.4,Winter,Card,3.5,18,9,1
4290,29,Female,Beauty,Perfume,52.2,Winter,Card,4.3,6,3,0
4291,67,Male,Sports,Dumbbells,161.67,Spring,Card,2.8,10,5,1
4292,61,Male,Sports,Dumbbells,116.32,Autumn,Card,3.6,16,3,1
4293,63,Female,Beauty,Skincare Kit,88.46,Winter,Cash on Delivery,4.2,18,4,1
4294,20,Male,Mens Clothing,T-Shirt,175.64,Summer,Card,4.0,21,8,0
4295,68,Female,Footwear,Sandals,109.35,Summer,Card,4.2,15,5,1
4296,41,Female,Home,Lamp,63.09,Autumn,Card,4.1,20,5,0
4297,66,Male,Mens Clothing,T-Shirt,177.68,Winter,Card,4.6,22,6,1
4298,53,Male,Sports,Football,203.97,Spring,Card,3.8,6,3,1
4299,66,Male,Footwear,Sandals,55.18,Spring,Cash on Delivery,5.0,16,8,1
4300,58,Female,Beauty,Perfume,120.91,Winter,Card,4.2,18,4,1
4301,65,Female,Footwear,Sneakers,107.79,Summer,Card,3.9,12,6,1
4302,22,Female,Beauty,Skincare Kit,88.76,Spring,Card,4.0,21,8,0
4303,41,Male,Sports,Dumbbells,131.51,Winter,Card,3.4,14,7,0
4304,54,Male,Home,Kitchen Set,58.82,Summer,Cash on Delivery,3.8,23,9,1
4305,62,Male,Mens Clothing,T-Shirt,184.53,Winter,Card,4.2,28,9,1
4306,65,Male,Electronics,Smart Watch,2803.45,Spring,Card,3.1,12,1,2
4307,54,Female,Accessories,Wallet,91.94,Autumn,Card,3.6,16,3,1
4308,45,Male,Home,Curtains,130.45,Winter,Card,4.5,14,7,1
4309,34,Male,Home,Lamp,225.0,Summer,Card,3.2,14,2,0
4310,32,Male,Footwear,Sandals,237.39,Autumn,Card,5.0,24,7,0
4311,52,Female,Accessories,Sunglasses,36.25,Winter,Cash on Delivery,4.0,17,6,1
4312,53,Male,Footwear,Formal Shoes,70.21,Spring,Card,3.0,8,4,1
4313,38,Female,Womens Clothing,Dress,136.24,Winter,Card,3.9,8,4,0
4314,44,Female,Womens Clothing,Skirt,159.32,Autumn,Card,4.3,10,5,0
4315,27,Male,Home,Curtains,105.26,Winter,Card,3.7,15,5,0
4316,55,Female,Home,Lamp,214.41,Winter,Card,3.7,11,3,1
4317,42,Female,Womens Clothing,Skirt,101.15,Autumn,Card,2.6,12,6,0
4318,39,Female,Groceries,Rice Pack,23.86,Summer,Cash on Delivery,3.7,14,7,0
4319,38,Male,Footwear,Sneakers,206.88,Winter,Card,4.5,23,9,0
4320,33,Female,Womens Clothing,Jeans,152.85,Winter,Card,2.9,17,6,0
4321,41,Female,Womens Clothing,Top,131.57,Summer,Card,5.0,9,2,0
4322,46,Male,Sports,Football,61.71,Autumn,Card,4.8,18,4,1
4323,33,Female,Sports,Yoga Mat,146.32,Autumn,Card,3.9,14,2,0
4324,30,Male,Sports,Football,176.43,Autumn,Card,3.9,10,5,0
4325,40,Male,Footwear,Sneakers,180.35,Autumn,Card,3.5,10,5,0
4326,31,Female,Home,Lamp,46.08,Autumn,Card,3.0,17,6,0
4327,52,Female,Beauty,Makeup Set,89.09,Autumn,Cash on Delivery,4.4,12,6,1
4328,65,Female,Sports,Yoga Mat,100.42,Autumn,Card,3.8,22,6,1
4329,48,Male,Mens Clothing,T-Shirt,89.83,Summer,Card,4.1,20,5,1
4330,54,Male,Electronics,Mobile Phone,970.58,Summer,Card,4.7,18,9,1
4331,33,Male,Electronics,Laptop,1987.37,Summer,Card,3.9,14,2,2
4332,56,Male,Electronics,Smart Watch,2918.5,Winter,Card,2.8,15,5,2
4333,41,Female,Sports,Yoga Mat,25.82,Summer,Card,4.4,16,3,0
4334,65,Male,Footwear,Formal Shoes,72.74,Winter,Card,3.0,12,6,1
4335,32,Female,Beauty,Skincare Kit,139.7,Summer,Card,3.1,20,5,0
4336,49,Female,Footwear,Formal Shoes,59.06,Spring,Cash on Delivery,2.9,14,7,1
4337,61,Male,Sports,Football,101.88,Spring,Card,3.9,11,3,1
4338,54,Male,Sports,Football,92.18,Spring,Card,3.3,11,3,1
4339,50,Female,Sports,Football,118.5,Summer,Card,4.6,20,10,1
4340,61,Male,Electronics,Mobile Phone,1079.34,Autumn,Card,3.6,26,8,1
4341,60,Female,Beauty,Perfume,65.44,Autumn,Cash on Delivery,5.0,16,3,1
4342,42,Female,Beauty,Skincare Kit,25.79,Winter,Cash on Delivery,4.0,8,4,0
4343,45,Female,Footwear,Sandals,50.12,Winter,Cash on Delivery,3.3,9,2,0
4344,28,Male,Sports,Yoga Mat,131.99,Winter,Card,4.0,23,9,0
4345,53,Female,Footwear,Sandals,56.27,Spring,Cash on Delivery,3.3,16,8,1
4346,59,Male,Electronics,Laptop,639.17,Winter,Card,3.9,16,8,1
4347,42,Female,Footwear,Formal Shoes,56.5,Spring,Card,4.1,8,4,0
4348,69,Female,Sports,Football,49.1,Summer,Cash on Delivery,3.0,22,6,1
4349,70,Female,Accessories,Wallet,27.04,Winter,Card,3.9,16,3,1
4350,69,Male,Footwear,Sneakers,116.04,Winter,Card,3.3,17,6,1
4351,21,Female,Sports,Yoga Mat,130.7,Autumn,Card,3.5,10,5,0
4352,23,Male,Electronics,Mobile Phone,1990.13,Spring,Card,4.1,10,0,2
4353,59,Female,Footwear,Sneakers,198.56,Summer,Card,3.4,10,5,1
4354,68,Female,Accessories,Sunglasses,116.6,Winter,Card,3.4,16,3,1
4355,41,Male,Mens Clothing,Shirt,143.78,Winter,Card,3.6,24,12,0
4356,22,Male,Footwear,Formal Shoes,72.51,Spring,Cash on Delivery,3.7,11,3,0
4357,20,Male,Footwear,Formal Shoes,238.67,Spring,Card,4.1,12,6,0
4358,52,Male,Mens Clothing,Shirt,164.35,Winter,Card,4.1,4,2,1
4359,69,Male,Electronics,Headphones,1339.11,Autumn,Card,3.5,9,2,2
4360,42,Male,Sports,Dumbbells,198.2,Autumn,Card,3.3,8,4,0
4361,37,Male,Groceries,Cooking Oil,62.87,Summer,Cash on Delivery,3.5,14,7,0
4362,29,Female,Womens Clothing,Dress,150.07,Spring,Card,3.9,19,7,0
4363,51,Male,Groceries,Cooking Oil,71.54,Winter,Cash on Delivery,3.5,16,3,1
4364,26,Female,Womens Clothing,Skirt,43.22,Spring,Cash on Delivery,2.9,2,1,0
4365,49,Male,Footwear,Sandals,173.46,Autumn,Card,3.8,22,6,1
4366,47,Male,Home,Lamp,286.8,Spring,Card,5.0,19,7,1
4367,30,Male,Mens Clothing,Jacket,83.11,Autumn,Card,3.6,14,2,0
4368,22,Female,Beauty,Perfume,27.57,Spring,Cash on Delivery,4.1,14,7,0
4369,46,Female,Footwear,Sneakers,208.33,Winter,Card,3.9,8,4,1
4370,57,Female,Womens Clothing,Dress,43.06,Winter,Card,5.0,20,5,1
4371,63,Female,Groceries,Beverages,42.76,Autumn,Cash on Delivery,4.3,24,7,1
4372,54,Male,Mens Clothing,Jacket,80.56,Summer,Card,4.0,26,8,1
4373,32,Female,Womens Clothing,Skirt,59.17,Winter,Card,3.0,12,6,0
4374,69,Male,Groceries,Rice Pack,58.67,Winter,Cash on Delivery,4.7,28,9,1
4375,65,Male,Electronics,Laptop,2600.47,Autumn,Card,2.1,13,4,2
4376,57,Female,Womens Clothing,Skirt,54.73,Autumn,Cash on Delivery,3.7,22,11,1
4377,27,Male,Footwear,Sandals,66.29,Autumn,Cash on Delivery,3.0,11,3,0
4378,40,Female,Womens Clothing,Jeans,65.43,Spring,Card,3.6,14,2,0
4379,62,Male,Sports,Yoga Mat,50.26,Winter,Cash on Delivery,2.8,19,7,1
4380,27,Female,Beauty,Makeup Set,125.15,Summer,Card,3.9,18,4,0
4381,62,Male,Footwear,Sneakers,166.81,Winter,Card,4.6,28,9,1
4382,46,Female,Womens Clothing,Skirt,141.45,Summer,Card,5.0,14,7,1
4383,60,Male,Footwear,Sneakers,167.45,Spring,Card,4.4,5,0,1
4384,62,Male,Footwear,Formal Shoes,151.56,Spring,Card,4.1,13,4,1
4385,49,Male,Mens Clothing,T-Shirt,49.58,Autumn,Cash on Delivery,4.6,21,8,1
4386,21,Female,Footwear,Formal Shoes,170.32,Spring,Card,4.8,21,8,0
4387,25,Female,Accessories,Sunglasses,30.47,Winter,Card,4.5,20,5,0
4388,50,Male,Groceries,Rice Pack,10.5,Winter,Cash on Delivery,4.5,26,8,1
4389,63,Male,Electronics,Headphones,2558.44,Spring,Card,4.2,6,3,2
4390,58,Female,Womens Clothing,Jeans,32.71,Spring,Cash on Delivery,3.4,17,6,1
4391,25,Male,Sports,Football,203.65,Summer,Card,4.7,26,13,0
4392,66,Female,Home,Kitchen Set,186.33,Summer,Card,3.9,12,6,1
4393,63,Female,Sports,Yoga Mat,154.41,Autumn,Card,3.5,16,3,1
4394,70,Female,Beauty,Perfume,105.45,Autumn,Card,3.2,16,3,1
4395,28,Female,Groceries,Snacks,71.26,Autumn,Card,3.6,11,3,0
4396,28,Female,Footwear,Sneakers,210.09,Summer,Card,4.4,24,7,0
4397,36,Female,Beauty,Perfume,28.51,Spring,Card,2.9,16,3,0
4398,47,Female,Beauty,Skincare Kit,108.76,Spring,Card,3.7,6,3,1
4399,25,Female,Footwear,Sneakers,248.94,Autumn,Card,2.5,18,4,0
4400,55,Male,Mens Clothing,Shirt,178.99,Spring,Card,5.0,8,4,1
4401,22,Female,Groceries,Snacks,64.91,Spring,Cash on Delivery,2.9,15,5,0
4402,55,Male,Electronics,Smart Watch,1774.32,Summer,Card,4.0,26,8,2
4403,25,Male,Mens Clothing,Shirt,173.88,Spring,Card,4.4,21,8,0
4404,34,Male,Sports,Dumbbells,130.83,Spring,Card,3.6,20,5,0
4405,39,Female,Accessories,Wallet,47.44,Summer,Card,3.8,15,5,0
4406,65,Male,Mens Clothing,Jeans,76.94,Spring,Card,3.9,16,8,1
4407,51,Female,Footwear,Sneakers,79.66,Autumn,Card,3.8,2,1,1
4408,52,Male,Footwear,Sneakers,91.9,Winter,Cash on Delivery,2.5,8,4,1
4409,48,Female,Footwear,Sandals,146.85,Spring,Card,3.5,11,3,1
4410,25,Female,Accessories,Handbag,100.99,Autumn,Card,3.5,19,7,0
4411,35,Male,Electronics,Laptop,2272.7,Winter,Card,2.3,14,7,2
4412,42,Male,Electronics,Mobile Phone,783.29,Winter,Card,3.6,20,5,0
4413,46,Male,Sports,Yoga Mat,125.6,Spring,Card,1.8,10,5,0
4414,21,Male,Footwear,Formal Shoes,151.15,Summer,Card,4.2,9,2,0
4415,22,Female,Beauty,Makeup Set,116.28,Summer,Card,4.2,12,6,0
4416,53,Female,Groceries,Snacks,46.85,Winter,Cash on Delivery,3.0,18,4,1
4417,26,Male,Electronics,Smart Watch,2162.23,Spring,Card,4.1,4,2,2
4418,29,Male,Mens Clothing,Jacket,99.56,Spring,Card,3.0,20,5,0
4419,22,Male,Electronics,Laptop,2633.36,Spring,Card,4.2,18,4,2
4420,63,Female,Accessories,Sunglasses,132.84,Autumn,Card,4.1,20,5,1
4421,20,Female,Footwear,Sandals,161.07,Spring,Card,3.7,8,4,0
4422,50,Female,Beauty,Perfume,35.9,Autumn,Card,4.4,18,9,1
4423,54,Female,Womens Clothing,Dress,41.24,Autumn,Cash on Delivery,3.4,19,7,1
4424,45,Male,Sports,Dumbbells,160.08,Summer,Card,3.9,17,6,1
4425,59,Female,Accessories,Wallet,152.97,Winter,Card,3.5,17,6,1
4426,43,Female,Womens Clothing,Skirt,71.83,Summer,Cash on Delivery,4.1,12,6,0
4427,21,Female,Accessories,Handbag,95.84,Autumn,Cash on Delivery,4.3,22,6,0
4428,62,Male,Home,Curtains,38.66,Winter,Cash on Delivery,3.6,8,4,1
4429,44,Male,Electronics,Smart Watch,1769.68,Spring,Card,4.8,20,5,2
4430,44,Female,Footwear,Formal Shoes,103.11,Winter,Card,3.1,15,5,0
4431,45,Female,Footwear,Formal Shoes,118.28,Winter,Card,4.0,10,5,1
4432,37,Female,Accessories,Wallet,162.7,Winter,Card,3.5,19,7,0
4433,49,Male,Sports,Yoga Mat,75.76,Summer,Cash on Delivery,4.5,15,5,1
4434,63,Male,Sports,Dumbbells,234.8,Spring,Card,3.1,16,3,1
4435,25,Female,Footwear,Sandals,107.61,Summer,Card,4.8,17,6,0
4436,44,Male,Sports,Football,150.15,Spring,Card,3.5,20,5,0
4437,36,Male,Sports,Dumbbells,97.03,Summer,Card,3.4,6,3,0
4438,44,Female,Sports,Yoga Mat,129.12,Summer,Card,5.0,20,5,1
4439,31,Female,Footwear,Sandals,75.93,Autumn,Card,3.5,18,4,0
4440,46,Female,Womens Clothing,Top,181.75,Winter,Card,4.3,8,4,1
4441,43,Male,Electronics,Mobile Phone,1217.08,Spring,Card,4.6,20,5,2
4442,23,Female,Footwear,Sneakers,241.42,Spring,Card,5.0,8,4,0
4443,58,Male,Electronics,Laptop,1944.24,Spring,Card,2.7,22,6,2
4444,22,Male,Sports,Yoga Mat,48.39,Summer,Cash on Delivery,4.0,4,2,0
4445,63,Female,Accessories,Sunglasses,107.47,Autumn,Card,2.2,12,1,1
4446,62,Male,Electronics,Headphones,1763.47,Autumn,Card,4.0,20,5,2
4447,69,Female,Womens Clothing,Dress,159.98,Winter,Card,2.9,24,7,1
4448,36,Male,Groceries,Cooking Oil,60.71,Winter,Cash on Delivery,4.5,16,3,0
4449,46,Female,Home,Lamp,118.81,Autumn,Card,4.1,16,3,1
4450,53,Male,Sports,Football,115.93,Summer,Card,3.0,6,3,1
4451,20,Female,Beauty,Perfume,109.6,Winter,Card,4.4,16,8,0
4452,48,Male,Footwear,Formal Shoes,197.83,Autumn,Card,3.4,17,6,1
4453,29,Female,Footwear,Sneakers,68.82,Summer,Card,3.6,0,0,0
4454,43,Male,Mens Clothing,T-Shirt,112.21,Summer,Card,4.1,12,6,0
4455,37,Male,Footwear,Sandals,75.17,Autumn,Card,2.9,11,3,0
4456,49,Male,Electronics,Headphones,2429.83,Winter,Card,2.9,18,9,2
4457,38,Male,Electronics,Headphones,1961.17,Summer,Card,2.9,26,8,2
